universe,factor,variant,ic_mean,icir,rankic_mean,rankicir,ic_win_rate,n_months,g1_ann,gN_ann,ls_ann,ls_sharpe,ls_ann_gross,ls_sharpe_gross,turnover_mean,bench_ann
zz1000,B3_cond_lead_lag_20d,S2,-0.01743717885945067,-1.662358902975554,-0.018719647498827915,-1.6757673948851857,0.36666666666666664,120,-0.07173775801855398,-0.13785645333046526,-0.18432112343590168,-2.6179058941780804,-0.07445050311047408,-1.2518032461564563,18.616816012663993,-0.06325518995173107
zz1000,B4_cross_20d,S2,-0.006229171647428413,-0.5395110306572493,-0.011371475510414791,-1.0489188084346017,0.44166666666666665,120,-0.11079029740073587,-0.12047405926313937,-0.13418582448824656,-2.3492761219057545,-0.010691545678179093,-0.1810623023420027,19.035803574892544,-0.06325518995173107
zz1000,B5a_corr_decay_20d,S2,-0.00926651428234915,-0.8379610236230499,-0.006001584084157318,-0.5246748637362888,0.4166666666666667,120,-0.10471694055648872,-0.1369561266501227,-0.1582106015165189,-2.5310750633059653,-0.037923810049539486,-0.625294802388382,18.96517407330695,-0.06325518995173107
zz1000,B5b_slope_div_20d,S2,0.0015501630534234645,0.07970496084622193,0.004864823017443209,0.2343377440330606,0.5,120,-0.10640004233289946,-0.11057200243765664,-0.13752573743234775,-1.376547810235243,-0.01633609219276233,-0.16676059930936937,18.884061168789014,-0.06325518995173107
zz1000,B5c_high_vol_ratio_20d,S2,-0.013828657073845797,-0.9078398425982517,-0.028307247753445827,-1.846029993844889,0.425,120,-0.08393898200614025,-0.1473604674056218,-0.1743871063235164,-2.1450197137174944,-0.06597488013683417,-0.9263314048676385,18.41683182713513,-0.06325518995173107
zz1000,C1_entropy_20d,S2,0.007662546376467083,0.33287019852544875,-0.00512037714956792,-0.19362917443676397,0.525,120,-0.10177736522598357,-0.10003532906818524,-0.07535156980128721,-0.7516460308988546,0.007411725357940657,0.07600594247839122,16.37256629097602,-0.06325518995173107
zz1000,C2_entropy_diff_20d,S2,0.013814068290020432,0.8987776195453399,0.024734241588486753,1.3783047568079598,0.6166666666666667,120,-0.10511242425898448,-0.07064157908896296,-0.08538782796422983,-0.9181731786768629,0.030830073930734114,0.415389054411106,18.285777744850826,-0.06325518995173107
zz1000,C3_entropy_std_20d,S2,-0.01956223893181895,-1.153996100404754,-0.007500582240780733,-0.3769046571383884,0.4,120,-0.11183821331797794,-0.16122609036781954,-0.1757705580811859,-1.9661081019483955,-0.06445875369723975,-0.7663530276810969,18.584621939547272,-0.06325518995173107
zzall,A1_tau_20d,S1,0.0004552797933896124,0.03807864147963388,0.010522459608464567,0.9522877529298791,0.5166666666666667,120,-0.12592624373495598,-0.10281294307798838,-0.11231095575131056,-1.2552153687047594,0.020357293462708093,0.3492791035220213,19.87336431269461,-0.02277343760052075
zzall,A1v_tau_vol_20d,S1,-0.0026229987385454926,-0.2209668230053191,0.002480187597270686,0.21818538594197695,0.4666666666666667,120,-0.11848260132900956,-0.10165122985806763,-0.11890021296387954,-1.4650506573516076,0.012642979499527085,0.2350571589727272,19.85925606063352,-0.02277343760052075
zzall,A2a_high_tau_ret_std_20d,S1,-0.017852458390073753,-0.7025693848652643,-0.04131711529077785,-1.5840625606503398,0.4083333333333333,120,-0.05485898600480854,-0.11279697747374662,-0.12450138178882642,-0.8542695364465626,-0.05734635806600641,-0.40302860073303487,14.912820799545477,-0.02277343760052075
zzall,A2b_low_tau_cum_ret_20d,S1,-0.028488185881644323,-1.3176879239116661,-0.043492489786494754,-1.9861700389647896,0.35,120,-0.04772101938018358,-0.16218380462962034,-0.21894463120738528,-1.689510891386393,-0.11940002744677458,-0.9458335195993303,18.104874467866452,-0.02277343760052075
zzall,A2c_high_tau_vol_share_20d,S1,0.05106347852876095,2.029436477001869,0.08959917001180553,3.3606240705787305,0.7583333333333333,120,-0.20861421155001114,-0.014638588411356235,0.0899740219553975,0.7114723827227991,0.21167498203228008,1.7554314097623034,17.463038704877533,-0.02277343760052075
zzall,A2d_high_tau_turnover_20d,S1,-0.04626253653654164,-1.6336894774710127,-0.07822866774671072,-2.8178308081892425,0.30833333333333335,120,0.03488677996321954,-0.17620159875056762,-0.25390515450769924,-1.8897779445112561,-0.1884585817143396,-1.4257366063005377,14.960705266741508,-0.02277343760052075
zzall,A3_tort_vol_joint_20d,S1,0.055411548601676595,2.1604257443480117,0.09319210484342018,3.5326487583299047,0.75,120,-0.2232202249824683,-0.010351669524672258,0.12295052545785756,0.9493795001658789,0.24556046791247543,1.9441611253785394,17.447628085188704,-0.02277343760052075
zzall,B1_lead_lag_20d,S1,0.018732495477018326,1.8338878713514812,0.016345273515230616,1.436608485750117,0.7416666666666667,120,-0.14385777195546734,-0.0653803328968845,-0.045298165820155445,-0.7018134637598786,0.08704406733689773,1.6396007808676623,18.67347846188907,-0.02277343760052075
zzall,B2_path_asym_20d,S1,-0.007332884855261361,-0.45327652132167984,-0.0137733430541437,-0.7442024401771146,0.49166666666666664,120,-0.07325686153452138,-0.09267832001222198,-0.14528444605581925,-1.5728326429436068,-0.029847522643025592,-0.36137298410242064,18.419986112384738,-0.02277343760052075
zzall,B2a_path_asym_amt_20d,S1,-0.007444244136781251,-0.45955002816029417,-0.013827612735992463,-0.7463135429800156,0.5083333333333333,120,-0.07468829309721481,-0.09258019247558413,-0.14401720693079234,-1.5526389693338623,-0.028341852983099103,-0.3412225235649379,18.42538533548462,-0.02277343760052075
zzall,B3_cond_lead_lag_20d,S1,-0.012552656980173113,-1.4169935611924285,-0.009168602750937433,-0.8809026409200188,0.35833333333333334,120,-0.058409430506320414,-0.09877613840292654,-0.15498544706284267,-3.0382003025232267,-0.044808813209293086,-0.9818029134288557,18.29186198519476,-0.02277343760052075
zzall,B4_cross_20d,S1,-0.014842456222575396,-2.038743980677573,-0.022943319752479447,-3.088398814064178,0.275,120,-0.049771730685885696,-0.10842624754809471,-0.17676813428219418,-3.9566006172156616,-0.06123589657676387,-1.628440825422298,18.63975285181512,-0.02277343760052075
zzall,B5a_corr_decay_20d,S1,-0.015399091772652284,-1.7405892512232783,-0.012892451012662905,-1.3541749824443785,0.325,120,-0.05314934521716741,-0.11277106302261297,-0.1800241283142735,-3.5261458466456364,-0.06515358489761613,-1.4071993802776988,18.680046533248067,-0.02277343760052075
zzall,B5b_slope_div_20d,S1,-0.0014069649747329492,-0.06713190710431172,0.004317133487210012,0.18584342814975371,0.5083333333333333,120,-0.0869999186511149,-0.10494291248127363,-0.15054992618141882,-1.2949631613297454,-0.03288671682005251,-0.3004190475857307,18.558589509204875,-0.02277343760052075
zzall,B5c_high_vol_ratio_20d,S1,-0.03732563196307371,-2.009743190974855,-0.07302521870003978,-3.713671720566744,0.25833333333333336,120,-0.009500569213389154,-0.14375294491198598,-0.2231481790814076,-2.5174430612729153,-0.12800272305296345,-1.4507239754060517,17.82286479384008,-0.02277343760052075
zzall,C1_entropy_20d,S1,-0.009521718978122977,-0.4355586787701971,-0.030139502907772654,-1.1571277658583912,0.4583333333333333,120,-0.04732721817225538,-0.10293394629238295,-0.12150854012025625,-1.388963479351391,-0.05318876255838334,-0.5638556618352578,15.303508491239608,-0.02277343760052075
zzall,C2_entropy_diff_20d,S1,0.02748988256407286,1.7775617660393497,0.04652988328771953,2.550873221737754,0.7083333333333334,120,-0.11461618465675782,-0.010193556391426162,-0.008008594852850104,-0.10658910961731506,0.10989754733907175,1.6072791181373476,17.834551688825524,-0.02277343760052075
zzall,C3_entropy_std_20d,S1,-0.022742008564416896,-1.5911217027256326,-0.01706038178494069,-1.0213470980897057,0.325,120,-0.06867349606225659,-0.14010538769221192,-0.18702673447787044,-2.3746568322763,-0.07898871071825297,-1.2082883048874558,18.1454744009073,-0.02277343760052075
zzall,A1_tau_20d,S2,0.0030966032253460737,0.2779095792086282,0.013348234466637928,1.3233060178753329,0.5333333333333333,120,-0.14397955010076469,-0.09963695425604924,-0.0877992639825177,-1.179058960604033,0.04686307702995385,0.9658017988095183,19.85202572718559,-0.02277343760052075
zzall,A1v_tau_vol_20d,S2,-0.0003851214099084686,-0.03490371502980693,0.006297801389873328,0.5830811007954014,0.49166666666666664,120,-0.12493205336592927,-0.0962960958961212,-0.10785023161670726,-1.3043881802472892,0.02532050035190192,0.4765857114375648,19.873038994765732,-0.02277343760052075
zzall,A2a_high_tau_ret_std_20d,S2,0.012059077521236944,0.7392176581273795,0.00929844969194843,0.5048429259126862,0.575,120,-0.10935074431303926,-0.025685052843556377,0.0039743508646392645,0.04141510502115269,0.07948562318673358,0.9388210700531466,15.144920488529257,-0.02277343760052075
zzall,A2b_low_tau_cum_ret_20d,S2,-0.012061816938791721,-0.6569103035479378,-0.018351375793520107,-0.9346574584986397,0.45,120,-0.0769089829647801,-0.13229469504103952,-0.16785249122903956,-1.682916179623078,-0.060936391608022666,-0.6400526421106913,18.170250466345966,-0.02277343760052075
zzall,A2c_high_tau_vol_share_20d,S2,0.015029767541471069,0.9007988136502648,0.03328967668139183,1.8645393191608919,0.6,120,-0.13158561102957822,-0.07027868189294662,-0.05926670621719221,-0.7008525163381487,0.05443542119864819,0.6886150348585992,17.89358769278927,-0.02277343760052075
zzall,A2d_high_tau_turnover_20d,S2,0.013391808959186183,0.9433998661388919,0.009467406826788037,0.5408801041893506,0.6083333333333333,120,-0.14801471874059036,-0.08849396416154309,-0.05157126594906658,-0.6396362593817283,0.06297414396080248,0.7946779620665863,17.24220485490618,-0.02277343760052075
zzall,A3_tort_vol_joint_20d,S2,0.013089280052480739,0.9186439094087194,0.03181327694411743,2.1593917489103935,0.5916666666666667,120,-0.10805345693085489,-0.06506454086900426,-0.07568008263639381,-1.0557570392958122,0.035994589877914596,0.5190710730999964,17.96594966005134,-0.02277343760052075
zzall,B1_lead_lag_20d,S2,0.008642444106572481,1.0382020095928208,0.004906845440261289,0.5428562558225942,0.6416666666666667,120,-0.11600270301099702,-0.07925468574604999,-0.08886507648438347,-1.6204866706541055,0.038782703400524365,0.8893275524231716,18.710120369956893,-0.02277343760052075
zzall,B2_path_asym_20d,S2,-0.00624386036941722,-0.43265693261198995,-0.00975671335807615,-0.5776863402536057,0.48333333333333334,120,-0.07432593304561586,-0.08679895374781343,-0.13992437296697757,-1.7302504312663303,-0.023829329643615282,-0.3650078879361857,18.400892808155717,-0.02277343760052075
zzall,B2a_path_asym_amt_20d,S2,-0.006320531120350584,-0.436491974570686,-0.009751134125103884,-0.5766728144440028,0.48333333333333334,120,-0.07403924181005028,-0.08844989491334898,-0.14187539188993392,-1.7482459892221878,-0.025934682642802742,-0.3946923424379432,18.40025902818076,-0.02277343760052075
zzall,B3_cond_lead_lag_20d,S2,-0.017601025298656238,-2.235637295985569,-0.0189096779053489,-2.0338953469514727,0.25,120,-0.04608093048656059,-0.10961647555224718,-0.17605902154686992,-3.750735773676718,-0.06785833915970241,-1.6531980856690716,18.313057417505092,-0.02277343760052075
zzall,B4_cross_20d,S2,-0.010967522536398683,-1.6067380992071314,-0.014762777736097271,-2.1016809871078155,0.35833333333333334,120,-0.06251078543752808,-0.1037717505677006,-0.1632772720212492,-3.550799803295,-0.04587370026233917,-1.258882859039656,18.63171699198729,-0.02277343760052075
zzall,B5a_corr_decay_20d,S2,-0.011303211162498963,-1.3999224726170088,-0.0072524721288082135,-0.8699666025173275,0.35833333333333334,120,-0.058966869930137666,-0.10644625346444259,-0.16902727525518402,-3.5997819880447484,-0.052742578193797685,-1.2210945926191332,18.671790845966918,-0.02277343760052075
zzall,B5b_slope_div_20d,S2,0.00016506840991320238,0.009011843953293418,0.004667656449260793,0.2282621088173407,0.5,120,-0.0852804849578338,-0.09317595572251092,-0.14011585751736788,-1.4634324975169057,-0.021154466407065087,-0.238415436542559,18.558201338209845,-0.02277343760052075
zzall,B5c_high_vol_ratio_20d,S2,-0.011772216235582588,-0.9567657072761042,-0.030686487864441666,-2.441750614574541,0.4,120,-0.06832654752978806,-0.11114188226434374,-0.1525090424072899,-2.2421354030892817,-0.04375912020008099,-0.6878089843341776,18.119174869179663,-0.02277343760052075
zzall,C1_entropy_20d,S2,0.006299070696449286,0.319158364533449,-0.00980740489847582,-0.4130535245698687,0.5666666666666667,120,-0.07430807859357369,-0.07327473389894101,-0.06866517635204317,-0.8513528749470268,0.008494900503709601,0.1037048493847731,15.734034613006251,-0.02277343760052075
zzall,C2_entropy_diff_20d,S2,0.014142839801443896,1.1018260981091805,0.025334935588638863,1.6623264582304416,0.6333333333333333,120,-0.08915582779165099,-0.03946069588445977,-0.06392566023867241,-0.933037168144472,0.050498571691723004,0.8400035065684578,17.96798241358979,-0.02277343760052075
zzall,C3_entropy_std_20d,S2,-0.01643055078095051,-1.0912311796555916,-0.0013364514460213884,-0.0705148059795359,0.375,120,-0.08337631556639657,-0.1241913148138909,-0.16304698327316614,-1.865554831410472,-0.05429148450882981,-0.7149436562979161,18.04904406817399,-0.02277343760052075
